sepal_length,sepal_width,petal_length,petal_width,species
29859.1,29857.5,29855.4,0.2,setosa
29860.1,29858.5,29856.4,0.4,setosa
29861.1,29859.5,29857.4,0.3,setosa
29862.1,29860.5,29858.4,0.2,setosa
29863.1,29861.5,29859.4,0.2,setosa
29864.1,29862.5,29860.4,0.1,setosa
29865.1,29863.5,29861.4,0.2,setosa
29866.1,29864.5,29862.4,0.2,setosa
29867.1,29865.5,29863.4,0.1,setosa
29868.1,29866.5,29864.4,0.1,setosa
29869.1,29867.5,29865.4,0.2,setosa
29870.1,29868.5,29866.4,0.4,setosa
29871.1,29869.5,29867.4,0.4,setosa
29872.1,29870.5,29868.4,0.3,setosa
29873.1,29871.5,29869.4,0.3,setosa
29874.1,29872.5,29870.4,0.3,setosa
29875.1,29873.5,29871.4,0.2,setosa
29876.1,29874.5,29872.4,0.4,setosa
29877.1,29875.5,29873.4,0.2,setosa
29878.1,29876.5,29874.4,0.5,setosa
29879.1,29877.5,29875.4,0.2,setosa
29880.1,29878.5,29876.4,0.2,setosa
29881.1,29879.5,29877.4,0.4,setosa
29882.1,29880.5,29878.4,0.2,setosa
29883.1,29881.5,29879.4,0.2,setosa
29884.1,29882.5,29880.4,0.2,setosa
29885.1,29883.5,29881.4,0.2,setosa
29886.1,29884.5,29882.4,0.4,setosa
29887.1,29885.5,29883.4,0.1,setosa
29888.1,29886.5,29884.4,0.2,setosa
29889.1,29887.5,29885.4,0.1,setosa
29890.1,29888.5,29886.4,0.2,setosa
29891.1,29889.5,29887.4,0.2,setosa
29892.1,29890.5,29888.4,0.1,setosa
29893.1,29891.5,29889.4,0.2,setosa
29894.1,29892.5,29890.4,0.2,setosa
29895.1,29893.5,29891.4,0.3,setosa
29896.1,29894.5,29892.4,0.3,setosa
29897.1,29895.5,29893.4,0.2,setosa
29898.1,29896.5,29894.4,0.6,setosa
29899.1,29897.5,29895.4,0.4,setosa
29900.1,29898.5,29896.4,0.3,setosa
29901.1,29899.5,29897.4,0.2,setosa
29902.1,29900.5,29898.4,0.2,setosa
29903.1,29901.5,29899.4,0.2,setosa
29904.1,29902.5,29900.4,0.2,setosa
29905.1,29903.5,29901.4,1.4,versicolor
29906.1,29904.5,29902.4,1.5,versicolor
29907.1,29905.5,29903.4,1.5,versicolor
29908.1,29906.5,29904.4,1.3,versicolor
29909.1,29907.5,29905.4,1.5,versicolor
29910.1,29908.5,29906.4,1.3,versicolor
29911.1,29909.5,29907.4,1.6,versicolor
29912.1,29910.5,29908.4,1,versicolor
29913.1,29911.5,29909.4,1.3,versicolor
29914.1,29912.5,29910.4,1.4,versicolor
29915.1,29913.5,29911.4,1,versicolor
29916.1,29914.5,29912.4,1.5,versicolor
29917.1,29915.5,29913.4,1,versicolor
29918.1,29916.5,29914.4,1.4,versicolor
29919.1,29917.5,29915.4,1.3,versicolor
29920.1,29918.5,29916.4,1.4,versicolor
29921.1,29919.5,29917.4,1.5,versicolor
29922.1,29920.5,29918.4,1,versicolor
29923.1,29921.5,29919.4,1.5,versicolor
29924.1,29922.5,29920.4,1.1,versicolor
29925.1,29923.5,29921.4,1.8,versicolor
29926.1,29924.5,29922.4,1.3,versicolor
29927.1,29925.5,29923.4,1.5,versicolor
29928.1,29926.5,29924.4,1.2,versicolor
29929.1,29927.5,29925.4,1.3,versicolor
29930.1,29928.5,29926.4,1.4,versicolor
29931.1,29929.5,29927.4,1.4,versicolor
29932.1,29930.5,29928.4,1.7,versicolor
29933.1,29931.5,29929.4,1.5,versicolor
29934.1,29932.5,29930.4,1,versicolor
29935.1,29933.5,29931.4,1.1,versicolor
29936.1,29934.5,29932.4,1,versicolor
29937.1,29935.5,29933.4,1.2,versicolor
29938.1,29936.5,29934.4,1.6,versicolor
29939.1,29937.5,29935.4,1.5,versicolor
29940.1,29938.5,29936.4,1.6,versicolor
29941.1,29939.5,29937.4,1.5,versicolor
29942.1,29940.5,29938.4,1.3,versicolor
29943.1,29941.5,29939.4,1.3,versicolor
29944.1,29942.5,29940.4,1.3,versicolor
29945.1,29943.5,29941.4,1.2,versicolor
29946.1,29944.5,29942.4,1.4,versicolor
29947.1,29945.5,29943.4,1.2,versicolor
29948.1,29946.5,29944.4,1,versicolor
29949.1,29947.5,29945.4,1.3,versicolor
29950.1,29948.5,29946.4,1.2,versicolor
29951.1,29949.5,29947.4,1.3,versicolor
29952.1,29950.5,29948.4,1.3,versicolor
29953.1,29951.5,29949.4,1.1,versicolor
29954.1,29952.5,29950.4,1.3,versicolor
29955.1,29953.5,29951.4,2.5,virginica
29956.1,29954.5,29952.4,1.9,virginica
29957.1,29955.5,29953.4,2.1,virginica
29958.1,29956.5,29954.4,1.8,virginica
29959.1,29957.5,29955.4,2.2,virginica
29960.1,29958.5,29956.4,2.1,virginica
29961.1,29959.5,29957.4,1.7,virginica
29962.1,29960.5,29958.4,1.8,virginica
29963.1,29961.5,29959.4,1.8,virginica
29964.1,29962.5,29960.4,2.5,virginica
29965.1,29963.5,29961.4,2,virginica
29966.1,29964.5,29962.4,1.9,virginica
29967.1,29965.5,29963.4,2.1,virginica
29968.1,29966.5,29964.4,2,virginica
29969.1,29967.5,29965.4,2.4,virginica
29970.1,29968.5,29966.4,2.3,virginica
29971.1,29969.5,29967.4,1.8,virginica
29972.1,29970.5,29968.4,2.2,virginica
29973.1,29971.5,29969.4,2.3,virginica
29974.1,29972.5,29970.4,1.5,virginica
29975.1,29973.5,29971.4,2.3,virginica
29976.1,29974.5,29972.4,2,virginica
29977.1,29975.5,29973.4,2,virginica
29978.1,29976.5,29974.4,1.8,virginica
29979.1,29977.5,29975.4,2.1,virginica
29980.1,29978.5,29976.4,1.8,virginica
29981.1,29979.5,29977.4,1.8,virginica
29982.1,29980.5,29978.4,1.8,virginica
29983.1,29981.5,29979.4,2.1,virginica
29984.1,29982.5,29980.4,1.6,virginica
29985.1,29983.5,29981.4,1.9,virginica
29986.1,29984.5,29982.4,2,virginica
29987.1,29985.5,29983.4,2.2,virginica
29988.1,29986.5,29984.4,1.5,virginica
29989.1,29987.5,29985.4,1.4,virginica
29990.1,29988.5,29986.4,2.3,virginica
29991.1,29989.5,29987.4,2.4,virginica
29992.1,29990.5,29988.4,1.8,virginica
29993.1,29991.5,29989.4,1.8,virginica
29994.1,29992.5,29990.4,2.1,virginica
29995.1,29993.5,29991.4,2.4,virginica
29996.1,29994.5,29992.4,2.3,virginica
29997.1,29995.5,29993.4,1.9,virginica
29998.1,29996.5,29994.4,2.3,virginica
29999.1,29997.5,29995.4,2.5,virginica
30000.1,29998.5,29996.4,2.3,virginica
30001.1,29999.5,29997.4,1.9,virginica
30002.1,30000.5,29998.4,2,virginica
30003.1,30001.5,29999.4,2.3,virginica
30004.1,30002.5,30000.4,1.8,virginica
30005.1,30003.5,30001.4,0.2,setosa
30006.1,30004.5,30002.4,0.2,setosa
30007.1,30005.5,30003.4,0.2,setosa
30008.1,30006.5,30004.4,0.2,setosa
30009.1,30007.5,30005.4,0.2,setosa
30010.1,30008.5,30006.4,0.4,setosa
30011.1,30009.5,30007.4,0.3,setosa
30012.1,30010.5,30008.4,0.2,setosa
30013.1,30011.5,30009.4,0.2,setosa
30014.1,30012.5,30010.4,0.1,setosa
30015.1,30013.5,30011.4,0.2,setosa
30016.1,30014.5,30012.4,0.2,setosa
30017.1,30015.5,30013.4,0.1,setosa
30018.1,30016.5,30014.4,0.1,setosa
30019.1,30017.5,30015.4,0.2,setosa
30020.1,30018.5,30016.4,0.4,setosa
30021.1,30019.5,30017.4,0.4,setosa
30022.1,30020.5,30018.4,0.3,setosa
30023.1,30021.5,30019.4,0.3,setosa
30024.1,30022.5,30020.4,0.3,setosa
30025.1,30023.5,30021.4,0.2,setosa
30026.1,30024.5,30022.4,0.4,setosa
30027.1,30025.5,30023.4,0.2,setosa
30028.1,30026.5,30024.4,0.5,setosa
30029.1,30027.5,30025.4,0.2,setosa
30030.1,30028.5,30026.4,0.2,setosa
30031.1,30029.5,30027.4,0.4,setosa
30032.1,30030.5,30028.4,0.2,setosa
30033.1,30031.5,30029.4,0.2,setosa
30034.1,30032.5,30030.4,0.2,setosa
30035.1,30033.5,30031.4,0.2,setosa
30036.1,30034.5,30032.4,0.4,setosa
30037.1,30035.5,30033.4,0.1,setosa
30038.1,30036.5,30034.4,0.2,setosa
30039.1,30037.5,30035.4,0.1,setosa
30040.1,30038.5,30036.4,0.2,setosa
30041.1,30039.5,30037.4,0.2,setosa
30042.1,30040.5,30038.4,0.1,setosa
30043.1,30041.5,30039.4,0.2,setosa
30044.1,30042.5,30040.4,0.2,setosa
30045.1,30043.5,30041.4,0.3,setosa
30046.1,30044.5,30042.4,0.3,setosa
30047.1,30045.5,30043.4,0.2,setosa
30048.1,30046.5,30044.4,0.6,setosa
30049.1,30047.5,30045.4,0.4,setosa
30050.1,30048.5,30046.4,0.3,setosa
30051.1,30049.5,30047.4,0.2,setosa
30052.1,30050.5,30048.4,0.2,setosa
30053.1,30051.5,30049.4,0.2,setosa
30054.1,30052.5,30050.4,0.2,setosa
30055.1,30053.5,30051.4,1.4,versicolor
30056.1,30054.5,30052.4,1.5,versicolor
30057.1,30055.5,30053.4,1.5,versicolor
30058.1,30056.5,30054.4,1.3,versicolor
30059.1,30057.5,30055.4,1.5,versicolor
30060.1,30058.5,30056.4,1.3,versicolor
30061.1,30059.5,30057.4,1.6,versicolor
30062.1,30060.5,30058.4,1,versicolor
30063.1,30061.5,30059.4,1.3,versicolor
30064.1,30062.5,30060.4,1.4,versicolor
30065.1,30063.5,30061.4,1,versicolor
30066.1,30064.5,30062.4,1.5,versicolor
30067.1,30065.5,30063.4,1,versicolor
30068.1,30066.5,30064.4,1.4,versicolor
30069.1,30067.5,30065.4,1.3,versicolor
30070.1,30068.5,30066.4,1.4,versicolor
30071.1,30069.5,30067.4,1.5,versicolor
30072.1,30070.5,30068.4,1,versicolor
30073.1,30071.5,30069.4,1.5,versicolor
30074.1,30072.5,30070.4,1.1,versicolor
30075.1,30073.5,30071.4,1.8,versicolor
30076.1,30074.5,30072.4,1.3,versicolor
30077.1,30075.5,30073.4,1.5,versicolor
30078.1,30076.5,30074.4,1.2,versicolor
30079.1,30077.5,30075.4,1.3,versicolor
30080.1,30078.5,30076.4,1.4,versicolor
30081.1,30079.5,30077.4,1.4,versicolor
30082.1,30080.5,30078.4,1.7,versicolor
30083.1,30081.5,30079.4,1.5,versicolor
30084.1,30082.5,30080.4,1,versicolor
30085.1,30083.5,30081.4,1.1,versicolor
30086.1,30084.5,30082.4,1,versicolor
30087.1,30085.5,30083.4,1.2,versicolor
30088.1,30086.5,30084.4,1.6,versicolor
30089.1,30087.5,30085.4,1.5,versicolor
30090.1,30088.5,30086.4,1.6,versicolor
30091.1,30089.5,30087.4,1.5,versicolor
30092.1,30090.5,30088.4,1.3,versicolor
30093.1,30091.5,30089.4,1.3,versicolor
30094.1,30092.5,30090.4,1.3,versicolor
30095.1,30093.5,30091.4,1.2,versicolor
30096.1,30094.5,30092.4,1.4,versicolor
30097.1,30095.5,30093.4,1.2,versicolor
30098.1,30096.5,30094.4,1,versicolor
30099.1,30097.5,30095.4,1.3,versicolor
30100.1,30098.5,30096.4,1.2,versicolor
30101.1,30099.5,30097.4,1.3,versicolor
30102.1,30100.5,30098.4,1.3,versicolor
30103.1,30101.5,30099.4,1.1,versicolor
30104.1,30102.5,30100.4,1.3,versicolor
30105.1,30103.5,30101.4,2.5,virginica
30106.1,30104.5,30102.4,1.9,virginica
30107.1,30105.5,30103.4,2.1,virginica
30108.1,30106.5,30104.4,1.8,virginica
30109.1,30107.5,30105.4,2.2,virginica
30110.1,30108.5,30106.4,2.1,virginica
30111.1,30109.5,30107.4,1.7,virginica
30112.1,30110.5,30108.4,1.8,virginica
30113.1,30111.5,30109.4,1.8,virginica
30114.1,30112.5,30110.4,2.5,virginica
30115.1,30113.5,30111.4,2,virginica
30116.1,30114.5,30112.4,1.9,virginica
30117.1,30115.5,30113.4,2.1,virginica
30118.1,30116.5,30114.4,2,virginica
30119.1,30117.5,30115.4,2.4,virginica
30120.1,30118.5,30116.4,2.3,virginica
30121.1,30119.5,30117.4,1.8,virginica
30122.1,30120.5,30118.4,2.2,virginica
30123.1,30121.5,30119.4,2.3,virginica
30124.1,30122.5,30120.4,1.5,virginica
30125.1,30123.5,30121.4,2.3,virginica
30126.1,30124.5,30122.4,2,virginica
30127.1,30125.5,30123.4,2,virginica
30128.1,30126.5,30124.4,1.8,virginica
30129.1,30127.5,30125.4,2.1,virginica
30130.1,30128.5,30126.4,1.8,virginica
30131.1,30129.5,30127.4,1.8,virginica
30132.1,30130.5,30128.4,1.8,virginica
30133.1,30131.5,30129.4,2.1,virginica
30134.1,30132.5,30130.4,1.6,virginica
30135.1,30133.5,30131.4,1.9,virginica
30136.1,30134.5,30132.4,2,virginica
30137.1,30135.5,30133.4,2.2,virginica
30138.1,30136.5,30134.4,1.5,virginica
30139.1,30137.5,30135.4,1.4,virginica
30140.1,30138.5,30136.4,2.3,virginica
30141.1,30139.5,30137.4,2.4,virginica
30142.1,30140.5,30138.4,1.8,virginica
30143.1,30141.5,30139.4,1.8,virginica
30144.1,30142.5,30140.4,2.1,virginica
30145.1,30143.5,30141.4,2.4,virginica
30146.1,30144.5,30142.4,2.3,virginica
30147.1,30145.5,30143.4,1.9,virginica
30148.1,30146.5,30144.4,2.3,virginica
30149.1,30147.5,30145.4,2.5,virginica
30150.1,30148.5,30146.4,2.3,virginica
30151.1,30149.5,30147.4,1.9,virginica
30152.1,30150.5,30148.4,2,virginica
30153.1,30151.5,30149.4,2.3,virginica
30154.1,30152.5,30150.4,1.8,virginica
30155.1,30153.5,30151.4,0.2,setosa
30156.1,30154.5,30152.4,0.2,setosa
30157.1,30155.5,30153.4,0.2,setosa
30158.1,30156.5,30154.4,0.2,setosa
30159.1,30157.5,30155.4,0.2,setosa
30160.1,30158.5,30156.4,0.4,setosa
30161.1,30159.5,30157.4,0.3,setosa
30162.1,30160.5,30158.4,0.2,setosa
30163.1,30161.5,30159.4,0.2,setosa
30164.1,30162.5,30160.4,0.1,setosa
30165.1,30163.5,30161.4,0.2,setosa
30166.1,30164.5,30162.4,0.2,setosa
30167.1,30165.5,30163.4,0.1,setosa
30168.1,30166.5,30164.4,0.1,setosa
30169.1,30167.5,30165.4,0.2,setosa
30170.1,30168.5,30166.4,0.4,setosa
30171.1,30169.5,30167.4,0.4,setosa
30172.1,30170.5,30168.4,0.3,setosa
30173.1,30171.5,30169.4,0.3,setosa
30174.1,30172.5,30170.4,0.3,setosa
30175.1,30173.5,30171.4,0.2,setosa
30176.1,30174.5,30172.4,0.4,setosa
30177.1,30175.5,30173.4,0.2,setosa
30178.1,30176.5,30174.4,0.5,setosa
30179.1,30177.5,30175.4,0.2,setosa
30180.1,30178.5,30176.4,0.2,setosa
30181.1,30179.5,30177.4,0.4,setosa
30182.1,30180.5,30178.4,0.2,setosa
30183.1,30181.5,30179.4,0.2,setosa
30184.1,30182.5,30180.4,0.2,setosa
30185.1,30183.5,30181.4,0.2,setosa
30186.1,30184.5,30182.4,0.4,setosa
30187.1,30185.5,30183.4,0.1,setosa
30188.1,30186.5,30184.4,0.2,setosa
30189.1,30187.5,30185.4,0.1,setosa
30190.1,30188.5,30186.4,0.2,setosa
30191.1,30189.5,30187.4,0.2,setosa
30192.1,30190.5,30188.4,0.1,setosa
30193.1,30191.5,30189.4,0.2,setosa
30194.1,30192.5,30190.4,0.2,setosa
30195.1,30193.5,30191.4,0.3,setosa
30196.1,30194.5,30192.4,0.3,setosa
30197.1,30195.5,30193.4,0.2,setosa
30198.1,30196.5,30194.4,0.6,setosa
30199.1,30197.5,30195.4,0.4,setosa
30200.1,30198.5,30196.4,0.3,setosa
30201.1,30199.5,30197.4,0.2,setosa
30202.1,30200.5,30198.4,0.2,setosa
30203.1,30201.5,30199.4,0.2,setosa
30204.1,30202.5,30200.4,0.2,setosa
30205.1,30203.5,30201.4,1.4,versicolor
30206.1,30204.5,30202.4,1.5,versicolor
30207.1,30205.5,30203.4,1.5,versicolor
30208.1,30206.5,30204.4,1.3,versicolor
30209.1,30207.5,30205.4,1.5,versicolor
30210.1,30208.5,30206.4,1.3,versicolor
30211.1,30209.5,30207.4,1.6,versicolor
30212.1,30210.5,30208.4,1,versicolor
30213.1,30211.5,30209.4,1.3,versicolor
30214.1,30212.5,30210.4,1.4,versicolor
30215.1,30213.5,30211.4,1,versicolor
30216.1,30214.5,30212.4,1.5,versicolor
30217.1,30215.5,30213.4,1,versicolor
30218.1,30216.5,30214.4,1.4,versicolor
30219.1,30217.5,30215.4,1.3,versicolor
30220.1,30218.5,30216.4,1.4,versicolor
30221.1,30219.5,30217.4,1.5,versicolor
30222.1,30220.5,30218.4,1,versicolor
30223.1,30221.5,30219.4,1.5,versicolor
30224.1,30222.5,30220.4,1.1,versicolor
30225.1,30223.5,30221.4,1.8,versicolor
30226.1,30224.5,30222.4,1.3,versicolor
30227.1,30225.5,30223.4,1.5,versicolor
30228.1,30226.5,30224.4,1.2,versicolor
30229.1,30227.5,30225.4,1.3,versicolor
30230.1,30228.5,30226.4,1.4,versicolor
30231.1,30229.5,30227.4,1.4,versicolor
30232.1,30230.5,30228.4,1.7,versicolor
30233.1,30231.5,30229.4,1.5,versicolor
30234.1,30232.5,30230.4,1,versicolor
30235.1,30233.5,30231.4,1.1,versicolor
30236.1,30234.5,30232.4,1,versicolor
30237.1,30235.5,30233.4,1.2,versicolor
30238.1,30236.5,30234.4,1.6,versicolor
30239.1,30237.5,30235.4,1.5,versicolor
30240.1,30238.5,30236.4,1.6,versicolor
30241.1,30239.5,30237.4,1.5,versicolor
30242.1,30240.5,30238.4,1.3,versicolor
30243.1,30241.5,30239.4,1.3,versicolor
30244.1,30242.5,30240.4,1.3,versicolor
30245.1,30243.5,30241.4,1.2,versicolor
30246.1,30244.5,30242.4,1.4,versicolor
30247.1,30245.5,30243.4,1.2,versicolor
30248.1,30246.5,30244.4,1,versicolor
30249.1,30247.5,30245.4,1.3,versicolor
30250.1,30248.5,30246.4,1.2,versicolor
30251.1,30249.5,30247.4,1.3,versicolor
30252.1,30250.5,30248.4,1.3,versicolor
30253.1,30251.5,30249.4,1.1,versicolor
30254.1,30252.5,30250.4,1.3,versicolor
30255.1,30253.5,30251.4,2.5,virginica
30256.1,30254.5,30252.4,1.9,virginica
30257.1,30255.5,30253.4,2.1,virginica
30258.1,30256.5,30254.4,1.8,virginica
30259.1,30257.5,30255.4,2.2,virginica
30260.1,30258.5,30256.4,2.1,virginica
30261.1,30259.5,30257.4,1.7,virginica
30262.1,30260.5,30258.4,1.8,virginica
30263.1,30261.5,30259.4,1.8,virginica
30264.1,30262.5,30260.4,2.5,virginica
30265.1,30263.5,30261.4,2,virginica
30266.1,30264.5,30262.4,1.9,virginica
30267.1,30265.5,30263.4,2.1,virginica
30268.1,30266.5,30264.4,2,virginica
30269.1,30267.5,30265.4,2.4,virginica
30270.1,30268.5,30266.4,2.3,virginica
30271.1,30269.5,30267.4,1.8,virginica
30272.1,30270.5,30268.4,2.2,virginica
30273.1,30271.5,30269.4,2.3,virginica
30274.1,30272.5,30270.4,1.5,virginica
30275.1,30273.5,30271.4,2.3,virginica
30276.1,30274.5,30272.4,2,virginica
30277.1,30275.5,30273.4,2,virginica
30278.1,30276.5,30274.4,1.8,virginica
30279.1,30277.5,30275.4,2.1,virginica
30280.1,30278.5,30276.4,1.8,virginica
30281.1,30279.5,30277.4,1.8,virginica
30282.1,30280.5,30278.4,1.8,virginica
30283.1,30281.5,30279.4,2.1,virginica
30284.1,30282.5,30280.4,1.6,virginica
30285.1,30283.5,30281.4,1.9,virginica
30286.1,30284.5,30282.4,2,virginica
30287.1,30285.5,30283.4,2.2,virginica
30288.1,30286.5,30284.4,1.5,virginica
30289.1,30287.5,30285.4,1.4,virginica
30290.1,30288.5,30286.4,2.3,virginica
30291.1,30289.5,30287.4,2.4,virginica
30292.1,30290.5,30288.4,1.8,virginica
30293.1,30291.5,30289.4,1.8,virginica
30294.1,30292.5,30290.4,2.1,virginica
30295.1,30293.5,30291.4,2.4,virginica
30296.1,30294.5,30292.4,2.3,virginica
30297.1,30295.5,30293.4,1.9,virginica
30298.1,30296.5,30294.4,2.3,virginica
30299.1,30297.5,30295.4,2.5,virginica
30300.1,30298.5,30296.4,2.3,virginica
30301.1,30299.5,30297.4,1.9,virginica
30302.1,30300.5,30298.4,2,virginica
30303.1,30301.5,30299.4,2.3,virginica
30304.1,30302.5,30300.4,1.8,virginica
30305.1,30303.5,30301.4,0.2,setosa
30306.1,30304.5,30302.4,0.2,setosa
30307.1,30305.5,30303.4,0.2,setosa
30308.1,30306.5,30304.4,0.2,setosa
30309.1,30307.5,30305.4,0.2,setosa
30310.1,30308.5,30306.4,0.4,setosa
30311.1,30309.5,30307.4,0.3,setosa
30312.1,30310.5,30308.4,0.2,setosa
30313.1,30311.5,30309.4,0.2,setosa
30314.1,30312.5,30310.4,0.1,setosa
30315.1,30313.5,30311.4,0.2,setosa
30316.1,30314.5,30312.4,0.2,setosa
30317.1,30315.5,30313.4,0.1,setosa
30318.1,30316.5,30314.4,0.1,setosa
30319.1,30317.5,30315.4,0.2,setosa
30320.1,30318.5,30316.4,0.4,setosa
30321.1,30319.5,30317.4,0.4,setosa
30322.1,30320.5,30318.4,0.3,setosa
30323.1,30321.5,30319.4,0.3,setosa
30324.1,30322.5,30320.4,0.3,setosa
30325.1,30323.5,30321.4,0.2,setosa
30326.1,30324.5,30322.4,0.4,setosa
30327.1,30325.5,30323.4,0.2,setosa
30328.1,30326.5,30324.4,0.5,setosa
30329.1,30327.5,30325.4,0.2,setosa
30330.1,30328.5,30326.4,0.2,setosa
30331.1,30329.5,30327.4,0.4,setosa
30332.1,30330.5,30328.4,0.2,setosa
30333.1,30331.5,30329.4,0.2,setosa
30334.1,30332.5,30330.4,0.2,setosa
30335.1,30333.5,30331.4,0.2,setosa
30336.1,30334.5,30332.4,0.4,setosa
30337.1,30335.5,30333.4,0.1,setosa
30338.1,30336.5,30334.4,0.2,setosa
30339.1,30337.5,30335.4,0.1,setosa
30340.1,30338.5,30336.4,0.2,setosa
30341.1,30339.5,30337.4,0.2,setosa
30342.1,30340.5,30338.4,0.1,setosa
30343.1,30341.5,30339.4,0.2,setosa
30344.1,30342.5,30340.4,0.2,setosa
30345.1,30343.5,30341.4,0.3,setosa
30346.1,30344.5,30342.4,0.3,setosa
30347.1,30345.5,30343.4,0.2,setosa
30348.1,30346.5,30344.4,0.6,setosa
30349.1,30347.5,30345.4,0.4,setosa
30350.1,30348.5,30346.4,0.3,setosa
30351.1,30349.5,30347.4,0.2,setosa
30352.1,30350.5,30348.4,0.2,setosa
30353.1,30351.5,30349.4,0.2,setosa
30354.1,30352.5,30350.4,0.2,setosa
30355.1,30353.5,30351.4,1.4,versicolor
30356.1,30354.5,30352.4,1.5,versicolor
30357.1,30355.5,30353.4,1.5,versicolor
30358.1,30356.5,30354.4,1.3,versicolor
30359.1,30357.5,30355.4,1.5,versicolor
30360.1,30358.5,30356.4,1.3,versicolor
30361.1,30359.5,30357.4,1.6,versicolor
30362.1,30360.5,30358.4,1,versicolor
30363.1,30361.5,30359.4,1.3,versicolor
30364.1,30362.5,30360.4,1.4,versicolor
30365.1,30363.5,30361.4,1,versicolor
30366.1,30364.5,30362.4,1.5,versicolor
30367.1,30365.5,30363.4,1,versicolor
30368.1,30366.5,30364.4,1.4,versicolor
30369.1,30367.5,30365.4,1.3,versicolor
30370.1,30368.5,30366.4,1.4,versicolor
30371.1,30369.5,30367.4,1.5,versicolor
30372.1,30370.5,30368.4,1,versicolor
30373.1,30371.5,30369.4,1.5,versicolor
30374.1,30372.5,30370.4,1.1,versicolor
30375.1,30373.5,30371.4,1.8,versicolor
30376.1,30374.5,30372.4,1.3,versicolor
30377.1,30375.5,30373.4,1.5,versicolor
30378.1,30376.5,30374.4,1.2,versicolor
30379.1,30377.5,30375.4,1.3,versicolor
30380.1,30378.5,30376.4,1.4,versicolor
30381.1,30379.5,30377.4,1.4,versicolor
30382.1,30380.5,30378.4,1.7,versicolor
30383.1,30381.5,30379.4,1.5,versicolor
30384.1,30382.5,30380.4,1,versicolor
30385.1,30383.5,30381.4,1.1,versicolor
30386.1,30384.5,30382.4,1,versicolor
30387.1,30385.5,30383.4,1.2,versicolor
30388.1,30386.5,30384.4,1.6,versicolor
30389.1,30387.5,30385.4,1.5,versicolor
30390.1,30388.5,30386.4,1.6,versicolor
30391.1,30389.5,30387.4,1.5,versicolor
30392.1,30390.5,30388.4,1.3,versicolor
30393.1,30391.5,30389.4,1.3,versicolor
30394.1,30392.5,30390.4,1.3,versicolor
30395.1,30393.5,30391.4,1.2,versicolor
30396.1,30394.5,30392.4,1.4,versicolor
30397.1,30395.5,30393.4,1.2,versicolor
30398.1,30396.5,30394.4,1,versicolor
30399.1,30397.5,30395.4,1.3,versicolor
30400.1,30398.5,30396.4,1.2,versicolor
30401.1,30399.5,30397.4,1.3,versicolor
30402.1,30400.5,30398.4,1.3,versicolor
30403.1,30401.5,30399.4,1.1,versicolor
30404.1,30402.5,30400.4,1.3,versicolor
30405.1,30403.5,30401.4,2.5,virginica
30406.1,30404.5,30402.4,1.9,virginica
30407.1,30405.5,30403.4,2.1,virginica
30408.1,30406.5,30404.4,1.8,virginica
30409.1,30407.5,30405.4,2.2,virginica
30410.1,30408.5,30406.4,2.1,virginica
30411.1,30409.5,30407.4,1.7,virginica
30412.1,30410.5,30408.4,1.8,virginica
30413.1,30411.5,30409.4,1.8,virginica
30414.1,30412.5,30410.4,2.5,virginica
30415.1,30413.5,30411.4,2,virginica
30416.1,30414.5,30412.4,1.9,virginica
30417.1,30415.5,30413.4,2.1,virginica
30418.1,30416.5,30414.4,2,virginica
30419.1,30417.5,30415.4,2.4,virginica
30420.1,30418.5,30416.4,2.3,virginica
30421.1,30419.5,30417.4,1.8,virginica
30422.1,30420.5,30418.4,2.2,virginica
30423.1,30421.5,30419.4,2.3,virginica
30424.1,30422.5,30420.4,1.5,virginica
30425.1,30423.5,30421.4,2.3,virginica
30426.1,30424.5,30422.4,2,virginica
30427.1,30425.5,30423.4,2,virginica
30428.1,30426.5,30424.4,1.8,virginica
30429.1,30427.5,30425.4,2.1,virginica
30430.1,30428.5,30426.4,1.8,virginica
30431.1,30429.5,30427.4,1.8,virginica
30432.1,30430.5,30428.4,1.8,virginica
30433.1,30431.5,30429.4,2.1,virginica
30434.1,30432.5,30430.4,1.6,virginica
30435.1,30433.5,30431.4,1.9,virginica
